track_genre,acoustic,afrobeat,alt-rock,alternative,ambient,anime,black-metal,bluegrass,blues,brazil,breakbeat,british,cantopop,chicago-house,children,chill,classical,club,comedy,country,dance,dancehall,death-metal,deep-house,detroit-techno,disco,disney,drum-and-bass,dub,dubstep,edm,electro,electronic,emo,folk,forro,french,funk,garage,german,gospel,goth,grindcore,groove,grunge,guitar,happy,hard-rock,hardcore,hardstyle,heavy-metal,hip-hop,honky-tonk,house,idm,indian,indie,indie-pop,industrial,iranian,j-dance,j-idol,j-pop,j-rock,jazz,k-pop,kids,latin,latino,malay,mandopop,metal,metalcore,minimal-techno,mpb,new-age,opera,pagode,party,piano,pop,pop-film,power-pop,progressive-house,psych-rock,punk,punk-rock,r-n-b,reggae,reggaeton,rock,rock-n-roll,rockabilly,romance,sad,salsa,samba,sertanejo,show-tunes,singer-songwriter,ska,sleep,songwriter,soul,spanish,study,swedish,synth-pop,tango,techno,trance,trip-hop,turkish,world-music
edm,0.9143243466885426,0.9643195820117807,0.9924044423513904,0.9963905533387791,0.5576873194458687,0.9671285731048495,0.8185045522842801,0.9060678202082373,0.9554949735136826,0.9777944687118365,0.9611127028177358,0.9382136817515282,0.9160055205666243,0.9528451356178707,0.9297810781108735,0.9071631154262316,0.5609245706690758,0.9580884041934246,0.6346673146238182,0.9764584539056533,0.9961705381335784,0.9818582445705049,0.8938653241574823,0.987192868271388,0.8878930116765966,0.9879915191021875,0.7483963717522473,0.9380199888992107,0.9965048603732809,0.9815667393718346,1.0,0.9938100406017321,0.9800121373177757,0.9961572822929288,0.9467253808358491,0.956145241235991,0.9672866697266858,0.973841826827524,0.9761025149159772,0.9373771553361572,0.9636142353905469,0.9867114674246031,0.7817775551331427,0.9939440781218348,0.9792864098801783,0.7377364553997796,0.9610874442679114,0.98345344099246,0.9867052757529957,0.9695722652944752,0.9585309671729627,0.9897795342083295,0.8423454654828069,0.9997535945701295,0.7905458989811087,0.9478627029025253,0.9688387393146818,0.9707887730604299,0.9761655302627209,0.7012067269267387,0.9841462107768586,0.9861584176636118,0.9846188743340876,0.9868906132274678,0.8297110318945469,0.9848936967461925,0.9741462300659723,0.9902814015913275,0.9908123177572936,0.9634233348870129,0.9356673473976325,0.9750000192949791,0.9438190037053631,0.8424380865286094,0.9553460451937101,0.5207972975702021,0.6894366402372165,0.9235303918524318,0.9888757781179187,0.749505741736451,0.9756885447266614,0.9559089685470512,0.9711096890923865,0.9846302411688638,0.9627681584059098,0.9821293897478518,0.9822526684556258,0.9637577634653189,0.9884059835230625,0.989879846583883,0.9889530333705364,0.9012679905616168,0.9388218720394229,0.7233606384432928,0.9323211904148987,0.9354408720454355,0.932361635735067,0.9547758402347422,0.8569674244407006,0.9140552160420728,0.979507054510542,0.3998323734924216,0.9140552160420727,0.956620060469906,0.9879283784499627,0.7568081527686422,0.9798244780797505,0.9923593492240098,0.7652002525751694,0.9137873239240173,0.9278988670712716,0.9489080239859357,0.9798962194269307,0.9673249413702352
electro,0.9564391618054466,0.9734886454225313,0.9832655549506579,0.9914087671451719,0.6065428410013882,0.969390053733985,0.7747412475187272,0.9423905755818501,0.9775726330569725,0.9934492065007821,0.9416166204420136,0.9644980173715231,0.9571014880894715,0.9459247180944472,0.9649007355060464,0.9492459293620197,0.6396276641429082,0.9516210336867561,0.7210031581415179,0.9898618407831634,0.9958894505539487,0.991531007169496,0.8472523445489165,0.9823942452173782,0.8798192668376256,0.9889811166601483,0.8146562976816345,0.9086572325157913,0.9893113465087908,0.9667579626620226,0.9938100406017321,1.0,0.9794490347915494,0.9981172505549478,0.9767963259468453,0.9714094563849969,0.9864812179454527,0.9903912658380414,0.9684919886441934,0.9551080736550923,0.9817355562866865,0.9780850035274096,0.731806274685993,0.9851709034811966,0.9576735382544883,0.7993940427523082,0.9367862682655259,0.9680957425161476,0.9691835293817455,0.9430360282399266,0.9255370310686265,0.9972250177191626,0.9023017503025909,0.9942853024624667,0.7963206740607651,0.978830874830052,0.9904025744543243,0.9918351300532502,0.953601577859706,0.697956176107021,0.9924856889331283,0.9759302585740437,0.9901582312115911,0.9800953626764896,0.896089685121657,0.9958250637849411,0.9887459150079752,0.9945958672755331,0.9953751091881221,0.9877031270182226,0.9688302559655855,0.9500404095104908,0.9051457233533526,0.8326561791683029,0.9798103992916081,0.573431608412714,0.76971040585823,0.9531742396556568,0.9794197550622812,0.7960044959562296,0.9936512815158901,0.9820552934257128,0.9563011089114496,0.9683579460846736,0.9777825114937226,0.9675535847597418,0.9675323834812273,0.9824374703148153,0.9932699107181916,0.9937831625964118,0.9900576779649446,0.9404405622427726,0.9592234020531534,0.8115060939647032,0.9679058819919142,0.959011923419844,0.9590000830526568,0.9753021378804072,0.916223671889431,0.9571033568899563,0.9727579312092494,0.41878458523855966,0.9571033568899563,0.9832501422124325,0.9949617837579701,0.7845545995295733,0.9932759711483347,0.9913097048462031,0.8444814904743463,0.9025148896241321,0.9027272688137955,0.954891978440713,0.996131777625788,0.9753512192097984
electronic,0.9233211704514713,0.9718835856564965,0.9669250812977741,0.9709031025126325,0.7195141909323468,0.9908099829763988,0.8625402752723933,0.9173867931565349,0.9393697766062266,0.956505241939809,0.9823917764274519,0.9645130579117125,0.8878311104751166,0.9838081976192876,0.929663642664422,0.9440017473883566,0.6881522414709302,0.9943458039523657,0.6675000643186229,0.9385336601433409,0.9638734204862762,0.9418789972944923,0.8976047022878022,0.9974499729591245,0.9600328361989108,0.9701801534751204,0.8423183876751954,0.9613644379237801,0.9875538564725073,0.9766133354913196,0.9800121373177757,0.9794490347915494,1.0,0.9777418088816298,0.9422918895453065,0.8884979219928055,0.9842793672814838,0.9434842713219693,0.9731591064022864,0.9803250350550043,0.9391071177166516,0.9766260868656949,0.8260999419719478,0.990058826624413,0.9494072541167948,0.8415091763331002,0.969950676065348,0.9516387627245739,0.9618256696118974,0.9616485762877207,0.9314146242698897,0.9635900435591358,0.8584991404004858,0.9798799074458127,0.9107050366484761,0.9475767959872377,0.9652440839853003,0.9648160011709206,0.9706106364901401,0.8342671863289037,0.9675714531130623,0.9557927809267759,0.949478620324733,0.953048719044099,0.8595562103244285,0.9556490076457756,0.9535072156838278,0.9574896259957087,0.9575023374363607,0.9369985789036983,0.8976719207415793,0.94762357951753,0.9125931298111556,0.9359332798077491,0.9354603566614397,0.6853569881346084,0.7635692608737741,0.8649304500971094,0.9156770890770285,0.8606002241737671,0.9504739444879808,0.9332337156497644,0.9382735284424716,0.9888120663906632,0.9548846865987783,0.9486660860028842,0.9462111483687756,0.9273267294312213,0.9255736016572298,0.9300097093028574,0.9566550139182601,0.8857304084978366,0.9152622796051173,0.7649746072293477,0.9527581423542089,0.9082978688215304,0.905550237389485,0.8847709427353134,0.8788477159362906,0.9193020477696083,0.9421244338065404,0.5752799977391325,0.9193020477696082,0.9395176373952484,0.9628663564849667,0.8811118479667954,0.9585678671175952,0.974545141345403,0.8055485625314696,0.9738195815029375,0.9663179984530592,0.9891746186935921,0.9693499094941607,0.9775253703855928
emo,0.9433907711667662,0.9686045207359926,0.9878543451764389,0.9948318741126178,0.577706174870203,0.96860712315782,0.7914723900080942,0.9303191016424744,0.9708768692692548,0.9910346947371336,0.9456786029955326,0.9554164577983184,0.9439620011083483,0.9420761488655178,0.9529615018209969,0.93457303033879,0.6081305154666661,0.9506780316761668,0.7374043680498541,0.9853413329246687,0.9957328124048354,0.9894054076754669,0.8693394957575281,0.9809906029528401,0.8707801313761674,0.9871414668332802,0.7904530412932854,0.9192114035742682,0.9942066953713207,0.9753993597208612,0.9961572822929288,0.9981172505549478,0.9777418088816298,1.0,0.9683622982754685,0.9663404280677477,0.9806290763254237,0.9862362428887432,0.9730852666794341,0.948229108335459,0.9782959451798764,0.9846246843171254,0.752596218141169,0.9889136244336145,0.9696474552448091,0.7713853428029698,0.9486389747908682,0.9769944091051315,0.9802654585462958,0.9571231765153938,0.9422228316829947,0.9946859043640093,0.8816692410774165,0.9958907646432165,0.7776649431450349,0.9700251372337114,0.9838578496720767,0.9853439532684894,0.9640398464895809,0.6867743841728864,0.9931131496391223,0.9824995166610668,0.9898810369522952,0.9853713299658295,0.8763533619441956,0.9928042633784162,0.9835256325568622,0.9925921278458716,0.9934085363849734,0.9804604695931856,0.9582975743532041,0.9632348310119432,0.9255716741192146,0.8211142644888126,0.9724379432329044,0.5445240742950797,0.7501714846003547,0.9447083555239715,0.9836236750771776,0.7737226875937013,0.988350686990512,0.9741739408066252,0.9643294832417166,0.9736787631330281,0.9732031042089351,0.9758633166084526,0.9755770771271348,0.9774584058157902,0.9912760796679294,0.9921245521648476,0.9905172300129982,0.9280737458866519,0.9533329055803101,0.7865037825702224,0.9564456254897131,0.950285427377888,0.9519051784173127,0.9698363806722798,0.9026154640310233,0.944271344832008,0.9761681769654711,0.40145429732697735,0.944271344832008,0.9742803302661405,0.9942740382978978,0.76019829711939,0.9896629795809798,0.9905012962646984,0.818205598363549,0.8977716338687628,0.9083150333429956,0.9479078211340635,0.9924416340318889,0.9756534150230387
folk,0.9938533993563834,0.9673389865911728,0.9461660245619379,0.957419609180945,0.660033663398216,0.9497023860191498,0.690526393665571,0.9856805439023673,0.9942182989623498,0.9910920365461924,0.8657984465968909,0.982878582029256,0.9914731290360942,0.890141859551006,0.9915455408596565,0.9742971412647319,0.7455760339585662,0.9081795552826768,0.7468258258928235,0.9907516757196664,0.9600048429405705,0.9720967468624113,0.7363570385748593,0.93492569368392,0.8299764572639521,0.9652623436232081,0.8855610091698086,0.8181561536877622,0.9404294535644102,0.9070851824052795,0.9467253808358491,0.9767963259468453,0.9422918895453065,0.9683622982754685,0.9999999999999999,0.982112558288494,0.9798488687801135,0.9850841128219496,0.9409255905983098,0.9541418481873005,0.9848774582482247,0.9442260463645182,0.6350538014747631,0.9394714061552889,0.8962315136491409,0.8636431507741171,0.8609520821668608,0.9220929760643459,0.905414129031099,0.8598212892963704,0.8358217439495442,0.9710484356956756,0.9725942515145313,0.947992590273972,0.7835037435654788,0.9988071110323002,0.9965046331908186,0.9954034294146594,0.8844024096875237,0.6871219186849908,0.970959731971635,0.9426036159916165,0.981513917874345,0.9533964599172097,0.9706737077084152,0.9864498518063449,0.9781220250132496,0.9699956678256043,0.968767105573155,0.9961872197841112,0.9897023454528014,0.8796043642376905,0.8034684632549547,0.7780676014065318,0.9972359973777988,0.6363869704085224,0.8678963171381944,0.9872947414505431,0.9366979435679534,0.8418619976827881,0.9928588674950788,0.9983566603068457,0.9193608756033151,0.8995640124432434,0.9865798384004986,0.925647355687131,0.9243193061575244,0.9913769256270943,0.9677863100493023,0.9658785265113727,0.9721915117200111,0.9866821422849974,0.9837412060488058,0.9200335758124636,0.9823754466831943,0.9833291296772464,0.9880059185903465,0.9908050948648712,0.9771388307194424,0.9929107588988328,0.9438888150697491,0.4537358942941022,0.9929107588988328,0.9975037002874698,0.981900304215741,0.7958800879385811,0.9913078627172071,0.9636292068203689,0.9430513995772587,0.84565056807965,0.8182477952238129,0.933595054123066,0.9896913884092036,0.9627334724160641
forro,0.9576049831977279,0.9402269871562342,0.9658875820248596,0.9705961865139117,0.4306018000273343,0.8789553002968481,0.5992350855456688,0.9618986080474687,0.9945067288602463,0.9850736628807653,0.8220124379792646,0.9185647218759635,0.9555698036457714,0.8309468533528177,0.9776168971242973,0.9020295694212448,0.5409154378044416,0.8150041755417243,0.668218699510382,0.9930239269393384,0.9724050657919989,0.9789409638099742,0.7334059593073388,0.9081609597224443,0.6923821167600819,0.9798263940592296,0.7094939069275199,0.7732740006614776,0.9364263169930229,0.8934913357739664,0.956145241235991,0.9714094563849969,0.8884979219928055,0.9663404280677477,0.982112558288494,0.9999999999999999,0.9344721181373714,0.9862137731510057,0.9270832730793912,0.8468255223035841,0.9621142439956523,0.9421280962844207,0.5639993638769303,0.927557412501409,0.9214307598024346,0.6735071549745293,0.838246573451153,0.9523540039530356,0.931753717633256,0.8663321979991898,0.8751646317750017,0.9729824468207939,0.9417401217641905,0.9597733198595746,0.5804545525962439,0.974683769824965,0.9786538036238315,0.9779113359961027,0.884885708345603,0.4831121364019687,0.9727273838576637,0.9684907189116938,0.9910828195479593,0.9754152509578835,0.9195241720316873,0.9881039377030842,0.9809647491552274,0.9830176034410248,0.9790696953712297,0.9825515012378805,0.9545929677378211,0.9099973226514821,0.8421548839246957,0.6162984844310518,0.9922167656976306,0.4125619777109794,0.7423752779786711,0.9924588498328495,0.9708518176986798,0.6357853920872508,0.9848128692822717,0.988367726993172,0.9568407217192096,0.8851707888178331,0.9845624451137273,0.9576336721868879,0.9585111178469992,0.9963319753956705,0.9815186095571471,0.9792136377732155,0.9868395691853763,0.9828883965566397,0.9962351162066165,0.8493664363306417,0.9340564558547777,0.9964112227356994,0.9944519212517808,0.9966529877456957,0.9271265933505684,0.955469205554799,0.9788359122643155,0.2734991606888635,0.9554692055547989,0.9867359387571762,0.9885891990433286,0.5994494888724688,0.9909490440840785,0.976502741608164,0.8832996673797863,0.7187545768609029,0.7395005766091998,0.8375338746967205,0.9768541477197654,0.9200784803042428
french,0.9693891069390789,0.9773718191164008,0.9529670163024828,0.9645745381962574,0.7326796941659466,0.9811102794465839,0.7781417828582639,0.9565303451427616,0.9713605383226099,0.9819120356597322,0.9313673783493204,0.9849095115070359,0.950438447350175,0.9506660163048906,0.972256968231051,0.9822846322811709,0.7500536214288982,0.9662390120364466,0.7485863728718463,0.9665539726987525,0.9673805660598489,0.9676649364461871,0.8111403001408019,0.9756364080393782,0.9175979502949763,0.9695210145998256,0.8928604086590752,0.8937484763909792,0.9699857873494606,0.9458035283478234,0.9672866697266858,0.9864812179454527,0.9842793672814838,0.9806290763254237,0.9798488687801135,0.9344721181373714,1.0,0.9749332459214679,0.9565013755287497,0.9870149710455152,0.9676822679056859,0.9597018171912421,0.7318250127968033,0.9683899722425839,0.9155829853437171,0.8826244016158675,0.9179195200616024,0.9304423141891531,0.9333500408033001,0.9103939868796203,0.8742782489948229,0.9778476745292872,0.9239174316402169,0.9679581413240034,0.8831853348588052,0.9848900068220758,0.9904823526701939,0.9903752773113761,0.9258356243158428,0.7960397713330442,0.9816405844581628,0.9438684010993299,0.9658018061711391,0.9487818695918067,0.92906196500279,0.977601228573713,0.9766921519829269,0.9691749716327203,0.9704751545231278,0.9771673622474665,0.9542534024941169,0.9061419400503681,0.8492051700895948,0.8848855499209394,0.9720881237573608,0.704111776104756,0.8331843705207196,0.9275606160950132,0.9242219915838793,0.881808943955583,0.9807367142830591,0.9737442032752194,0.9194937738537128,0.9491455002330991,0.9727309498123021,0.9298973828172793,0.9279693414635724,0.9646045055757468,0.9529759839027525,0.9546926594289283,0.9630977202349703,0.9403797376063678,0.9490661354704901,0.8574964423220945,0.9890665991345671,0.9475233889604726,0.9502121971977509,0.9395116492003444,0.9445392976771503,0.9695371574756946,0.9385068609803162,0.556355100290443,0.9695371574756946,0.9773212002918986,0.9766869675686882,0.8771890224523642,0.9799986025546021,0.9698047464265187,0.8909237321330696,0.9289954762519645,0.9020710226186783,0.9785875478888795,0.9909134910234778,0.9763956559494382
funk,0.9631508961115107,0.9678394539046529,0.9676199074619976,0.9783133606330143,0.5175476131868345,0.9346381185917101,0.6780174854713454,0.9568129954887404,0.9907141565104931,0.9946725502180214,0.8861475080007857,0.9510378924617793,0.9628728789847713,0.902216954730999,0.9841068381117364,0.9454184704779838,0.6055895906987332,0.8949382705902125,0.7993490120792718,0.9916736029872377,0.9876639775993938,0.9975161560563128,0.7757828598805114,0.9505721240221983,0.7985987826400441,0.9852222472452226,0.7838361168417595,0.8387176175199854,0.9628929838314816,0.9247916946422932,0.973841826827524,0.9903912658380414,0.9434842713219693,0.9862362428887432,0.9850841128219496,0.9862137731510057,0.9749332459214679,0.9999999999999999,0.9469140284743973,0.9180557305856232,0.9703766495314056,0.9556955327527,0.639733773873659,0.9546302145820917,0.9264593904868674,0.7557526511943835,0.882486296069821,0.9503977836751365,0.946238555618065,0.8942598483948772,0.88346396656825,0.9943003269666668,0.9295947631291024,0.9764949028158647,0.6898519582811333,0.9843661238769229,0.9908011898694379,0.9916603592816448,0.9124676569602896,0.5817914743092687,0.9953446599255594,0.9636574592344518,0.9894673620744432,0.971358841222592,0.9185860833717934,0.9974603452889169,0.997685386645232,0.993533337597786,0.9938737952893004,0.9939711815845929,0.9672678804391852,0.9161758360711816,0.8553779136915748,0.7337051040404805,0.9906162364965769,0.4922567845320555,0.7639377859115307,0.9754715692948015,0.9719255808171099,0.7294197691058789,0.996464357905831,0.991211123259711,0.9460936084987375,0.9249146123524356,0.9826629359058374,0.9527081887070499,0.9532903750179633,0.995559721201738,0.9943068966072616,0.9933794591932725,0.9852317820059396,0.9670308954577198,0.9790937179632081,0.8385912883499573,0.9690662958806304,0.9816467280443206,0.9813400156182162,0.9883986214385736,0.933325770178759,0.965409047114256,0.9715853296516025,0.331541888397871,0.965409047114256,0.9923248073748067,0.9941742644535505,0.7058981618762857,0.9954119547697116,0.9821636722712692,0.8774578539525357,0.8226452066134912,0.8244011623150873,0.9128254353651474,0.9948176089269721,0.9458023143689497
garage,0.9072856497025834,0.9818134926595492,0.9899521695046043,0.9849855168174886,0.6526724007974942,0.9874365507007818,0.8733589473189284,0.9320992757670001,0.9551775467362091,0.9589465003105213,0.9767636182267512,0.9590139953471262,0.8760936701124641,0.9649683677149714,0.9263066576556851,0.8977204183494745,0.6549402790353462,0.9700083810345971,0.6678026179474221,0.9526862992481282,0.9652090464148686,0.9450244773368394,0.9172587508444356,0.9751167163222874,0.9258788523054811,0.9832064724943042,0.808763777170115,0.9560615973463162,0.97968216822266,0.9614226593428215,0.9761025149159772,0.9684919886441934,0.9731591064022864,0.9730852666794341,0.9409255905983098,0.9270832730793912,0.9565013755287497,0.9469140284743973,1.0,0.9601812522058439,0.9336954821251628,0.9961574082516246,0.8510827138524146,0.9881940951014666,0.9758336734121037,0.8028490041781049,0.9668290192927163,0.9871275864957272,0.983568403979614,0.9622594230046575,0.9641448882162842,0.9540907097272561,0.8584513009667547,0.976473380650963,0.8631734246012488,0.9364672226621686,0.9567248132714743,0.9531148371980531,0.983877294113833,0.795698381165965,0.965118582692698,0.9884349812381694,0.970958053199545,0.9852826386600109,0.8488620172884986,0.9606067112022343,0.9494233183813525,0.9634415212173469,0.9577921665194864,0.9318856972246614,0.8832538168152135,0.9763287642930691,0.9395188495158404,0.8749350646317766,0.944808482440986,0.6250168055683054,0.7396884692010659,0.9007895277435816,0.9496329121120295,0.8216523656897547,0.9472804642985164,0.9367776889441496,0.9875329741519128,0.9748253421583972,0.975125809616614,0.9868537537828742,0.9848440869637612,0.9451795444665936,0.9364254845281712,0.9379419816797926,0.9781878415745459,0.9078015043582353,0.950614167606723,0.7491468996131818,0.9103062093432432,0.9387434172558458,0.9343055618077277,0.915351521309921,0.8651154927037905,0.8995263867518112,0.980825357366585,0.518334077309536,0.8995263867518113,0.9374191444305302,0.973581030571408,0.818639703579144,0.9655578548894868,0.9859475949623251,0.794273516761501,0.9307048337624135,0.9412729961102533,0.9680844441999147,0.958601175355551,0.9612137715770631
german,0.948025271458118,0.9741917715531406,0.9326809764058991,0.936946824471902,0.80862818880846,0.9909718500388898,0.8247912866030656,0.9537841958529745,0.9427882069465677,0.9412489707574625,0.9346413727354919,0.9897286286482032,0.8720690159861253,0.9513127398086108,0.9463277333936864,0.9724905988703267,0.8142346681986207,0.9773739688358614,0.6656594314513442,0.9092965957450188,0.9182735448243986,0.8989926573678625,0.8244040165250879,0.9651255731388186,0.9440245476362823,0.9471234654837573,0.9285459854094182,0.9041652789399459,0.9501914729977794,0.9322818685554698,0.9373771553361572,0.9551080736550923,0.9803250350550043,0.948229108335459,0.9541418481873005,0.8468255223035841,0.9870149710455152,0.9180557305856232,0.9601812522058439,1.0,0.9177558215626511,0.9550817866846883,0.7811333705094972,0.9578113524996501,0.8972644178703054,0.9224845443717822,0.9217502239121783,0.9107397707902444,0.9121349995717145,0.9018988572500288,0.8615660551068809,0.9264433706184314,0.9101421223067323,0.937988088152809,0.9392081588977779,0.9589892666021478,0.9667014202135532,0.9621432556325196,0.9232197887037066,0.8730687999479396,0.9481830457170928,0.9246430630211038,0.9226494378821657,0.9221370201539694,0.9219322459838659,0.9293659066127906,0.9329677157575682,0.9195606379724188,0.9161322853509286,0.9169270412443691,0.8669501955556521,0.8911908188412139,0.8321815071877905,0.9179794635681828,0.9327295827760265,0.7857370823371159,0.8624818840145371,0.8422755338514619,0.8393325378046756,0.9319403959056676,0.928938891050454,0.9248104940516924,0.9064336292749421,0.9401687520849351,0.9606924881008021,0.9101994954596215,0.9046769421043312,0.9057629394969817,0.8594440774406743,0.8642465081931715,0.9270165791881889,0.9046133356914667,0.9227081572808451,0.8532322268125819,0.9678407975860814,0.9116889094567753,0.9099869299499268,0.8426988996438913,0.9299530112733703,0.9390024904790084,0.9084331988534211,0.6586421643636977,0.9390024904790084,0.9333360484970608,0.941461454666728,0.9252012140680463,0.944444717765407,0.9480595736778696,0.8899851218999022,0.9484534881822961,0.9151974037345407,0.9893593560896005,0.9585775149516,0.973571069179716
gospel,0.977800697716299,0.933681731623387,0.9560038523762723,0.9665570157561922,0.5545581019574343,0.9296924112064204,0.7013448623132574,0.9465444556542691,0.971426158503665,0.9892303054657073,0.863655556196934,0.9530866367117636,0.9817614328420357,0.8625750993093279,0.956842883080625,0.9478349886523754,0.6313436887750855,0.8910265059491418,0.6738890453554235,0.9840740669862682,0.9642924412427261,0.9614455750021755,0.7891405281364878,0.9372437785903804,0.7706099452311392,0.9552186310411381,0.8017555079820012,0.8385178686816306,0.9607172335590812,0.9464452168839931,0.9636142353905469,0.9817355562866865,0.9391071177166516,0.9782959451798764,0.9848774582482247,0.9621142439956523,0.9676822679056859,0.9703766495314056,0.9336954821251628,0.9177558215626511,0.9999999999999999,0.9539105597281416,0.6477992309237639,0.9522301050418921,0.9296291537310516,0.7642293846529968,0.8922742125094953,0.9377924503958155,0.9272288709568128,0.907528811588159,0.8801923819341897,0.9698244447235301,0.924931973063217,0.9617094025273023,0.6915761289787119,0.9870212016528792,0.9874921575713125,0.9887152497136757,0.9075283499868128,0.6107562881484622,0.9639775666069029,0.9531675019919696,0.9790133895742421,0.9601170327786406,0.9300247963329734,0.980544622866459,0.9599659971683083,0.9655183086742893,0.9655842388513081,0.9861977800433397,0.9904685858770771,0.9142604622341548,0.8643603666863235,0.7227670756314901,0.9806227439897001,0.5271953232874276,0.8382135703450055,0.9618008104821498,0.9430155561451431,0.7489343028548623,0.9861512168944316,0.9843583373456715,0.9234068872264442,0.9230157177711251,0.9652285721883687,0.9381782881275802,0.9365330028600545,0.9730752964390907,0.9633415931240579,0.9631342497235547,0.9722222308375983,0.9487860676709464,0.9537638235819152,0.8806234063851568,0.9659559168364433,0.9493007821766632,0.9597592813106135,0.9771530331478009,0.9547298246422082,0.9778147711095159,0.9389334199760329,0.3787483096478481,0.9778147711095158,0.9812340786173497,0.9795866788929785,0.6953728104752235,0.9837831111353312,0.9606433201962101,0.8847482636635735,0.8155079336823423,0.8258175170015828,0.893641327164881,0.9867968360915513,0.9823979289492274
goth,0.9113988167226652,0.9715447346787802,0.9950739770579886,0.9928973098096381,0.6254069336127462,0.984107612052271,0.8747525207946683,0.9207870811762089,0.9543711114508018,0.9689726696337773,0.9735862658282322,0.9529446991478621,0.8969158423851664,0.955634231075558,0.9219860874264498,0.8982036464367306,0.6234354409257166,0.9690793077193816,0.6110918614484564,0.9645965456181664,0.9765072183954784,0.9581016833835156,0.9278826549756469,0.9782606396732614,0.9089097671769856,0.9822717162562927,0.7903427278570649,0.9590483314200269,0.9905731637225179,0.9793328050402965,0.9867114674246031,0.9780850035274096,0.9766260868656949,0.9846246843171254,0.9442260463645182,0.9421280962844207,0.9597018171912421,0.9556955327527,0.9961574082516246,0.9550817866846883,0.9539105597281416,1.0,0.8465834706041088,0.9949058965029534,0.9881541993984961,0.7787055663588572,0.9755752198911025,0.9930865230094017,0.9919567091371861,0.9769629263818245,0.9752560896393889,0.9656381529389116,0.848637896316109,0.9855360879595624,0.8386432454211674,0.9417361578767702,0.9612215827462991,0.9595310427799626,0.9895058231122722,0.775007885267375,0.9716087025795157,0.993411206082801,0.980208616326723,0.9918196501698826,0.8423040176660834,0.9703068066193292,0.9535162506004393,0.9718952776270797,0.9686004662308437,0.9450206125517255,0.910440042095074,0.9867782415297728,0.9580390963229509,0.8614364581187623,0.9493351105726401,0.5936895351587683,0.7377202691598495,0.9150900802200101,0.9712415836807113,0.8009181793930148,0.9585539732727999,0.9451948796374081,0.9867389000434598,0.98296110126014,0.9700367867370233,0.9915363185448186,0.98999979030146,0.9533452522926608,0.9581919574653035,0.959521118597328,0.9850441460292414,0.9040104259635053,0.9458988849393604,0.7455225737445556,0.9152859275777976,0.9341337568288641,0.9343293017757872,0.9376056324893682,0.867583062365489,0.9062278960247114,0.9816817060216788,0.4881661199825884,0.9062278960247114,0.943497499526228,0.9805943605254299,0.7907090703692713,0.9717552025660497,0.9872733255859147,0.780128911030109,0.9256061603057062,0.9440340316221763,0.958897537717411,0.9669559647711699,0.973185095660151
grindcore,0.5847864519534547,0.7641542108248343,0.8009772441742841,0.7771554140462905,0.5548092847922782,0.8400013041283068,0.9952342222295847,0.6272316939157568,0.651246426013689,0.6802562249056755,0.9004593069684004,0.7194159567552412,0.5035570175560465,0.8392921802883104,0.5975713200357272,0.6226725642065891,0.4536300652069659,0.8744932685842295,0.38966382228138585,0.6360238656497259,0.7114265736068196,0.6406857251913274,0.9714268922135723,0.8233094195985757,0.8662700870186297,0.7533641541855031,0.5576962030684829,0.9420759892606623,0.8192594659681649,0.8573711712625824,0.7817775551331427,0.731806274685993,0.8260999419719478,0.752596218141169,0.6350538014747631,0.5639993638769303,0.7318250127968033,0.639733773873659,0.8510827138524146,0.7811333705094972,0.6477992309237639,0.8465834706041088,1.0,0.8415507375357472,0.8460566232681186,0.5661466991319845,0.9208321960582073,0.8187288754825146,0.843270595454229,0.9003328724093422,0.8924544415730558,0.6835056448743966,0.489810258661157,0.7768862455344234,0.8199467289909501,0.6376830760501443,0.6824479416996088,0.6755350824745815,0.8984849810633868,0.8510048634768494,0.7249211517386887,0.8014137691465608,0.6927560196145282,0.7714895323038974,0.49757100768736817,0.6723822434291145,0.6550067470957197,0.6891521613254117,0.6768403428239563,0.6023112985669712,0.524954105478825,0.8657958992801958,0.8917160762331631,0.8631892306402984,0.625189226398319,0.5255957134368561,0.4695307123281041,0.5193462200881058,0.6589548866947026,0.6407134030672819,0.6417946354795481,0.6095923959906183,0.8130877471595115,0.8728615576370901,0.7149930650047007,0.8103743463437034,0.8009636575467031,0.6137843523549047,0.6085442449864653,0.615143031653216,0.7249910223606815,0.5470477184033931,0.6372855835704737,0.3903409609741596,0.629774224000132,0.6038735449019249,0.5973351665571359,0.5462445299446095,0.5344286657254944,0.568389736520847,0.7515306702006646,0.590786101927208,0.568389736520847,0.616264705474136,0.715205686222716,0.7035870207780088,0.6853425671062521,0.7664354839475798,0.4417315489855348,0.8828165298375217,0.9329718233239903,0.8144189265965023,0.6953672803612292,0.7916384834437443
